name,lat,lng
사가정역2번출구,37.58122425,127.0884338
면목시장,37.57964703,127.0876507
면목7동주민센터.면남초등학교,37.57863428,127.0863248
면목7동주민센터.면남초등학교,37.5783,127.085932
방약국앞,37.57577456,127.0858494
방약국앞,37.575997,127.08574
중곡초등학교,37.572917,127.084205
중곡초등학교,37.57315089,127.0841788
삼룡사입구,37.59768317,127.1001746
삼룡사입구,37.59694407,127.1004182
용마공원입구,37.59391993,127.0994371
용마공원입구,37.594253,127.099292
면일초등학교,37.59201745,127.0984014
면일초등학교,37.591217,127.097627
서일대학교,37.58951,127.0967
서일대학교,37.58919411,127.0968692
용마문화복지센터.서일대후문,37.586485,127.09538
용마문화복지센터.서일대후문,37.586712,127.095167
중화중학교.면목고등학교,37.58399797,127.0940498
"중화중학교,중랑구가족센터",37.58475479,127.0941651
면중초등학교.면목중학교,37.58123119,127.0934632
면중초등학교.면목중학교,37.58226935,127.0933286
한양수자인사가정파크,37.58007025,127.0928893
묵동공감대아파트,37.61384108,127.0781223
면목동금호어울림아파트,37.57924676,127.0917166
면목동금호어울림아파트,37.57783748,127.0907073
면목동대원칸타빌아파트,37.57776122,127.0902827
용마폭포공원,37.57569223,127.088742
용마폭포공원,37.57592666,127.0885475
용마산역,37.57338157,127.0866709
용마산역,37.57350612,127.0863982
용마산하늘채아파트,37.57102368,127.086307
용마산하늘채아파트,37.57125817,127.0860197
묵동구길,37.61551908,127.0790555
묵동구길,37.61589231,127.0790669
묵1동주민센터입구.먹골역,37.61186322,127.0779517
묵1동주민센터입구.먹골역,37.61258959,127.0777996
신성은하수아파트,37.5885779,127.0737057
신성은하수아파트,37.58845406,127.0734455
면목2동한신아파트,37.58733432,127.0740441
면목2동한신아파트,37.586758,127.074238
겸재교입구.서울시집집마당,37.58560777,127.0758896
겸재교입구.서울시집집마당,37.58590719,127.0761005
동서그랜드맨션,37.58611096,127.0779518
동서그랜드맨션,37.58648655,127.078807
하나은행면목지점,37.58681611,127.0811114
하나은행면목지점,37.58702789,127.0810409
면목복개천,37.587913,127.086043
면목복개천,37.58805288,127.0856702
면목역2번출구,37.58849555,127.0886341
면목역2번출구,37.58867888,127.0885502
농협앞,37.58918267,127.0919716
농협앞,37.58944667,127.0919969
혜원여중고후문,37.590197,127.09618
혜원여중고후문,37.5904649,127.0963953
면목마젤란아파트,37.58682434,127.0837401
면목마젤란아파트,37.58670525,127.0839472
녹색병원입구,37.58415445,127.0836907
녹색병원입구,37.58490259,127.0833643
면목두산1차.사가정아이파크,37.58193312,127.0838864
면목두산1차.사가정아이파크,37.58183068,127.0834866
면목두산아파트4.5단지,37.5784556,127.0811929
면목두산아파트4.5단지,37.57854054,127.081026
사가정센트럴아이파크아파트,37.5813735,127.0819886
홈플러스면목동점,37.58113087,127.0817184
면목두산아파트2차,37.58110794,127.0848478
면목두산아파트2차,37.58099772,127.084643
사가정역,37.58090769,127.0876317
사가정역3번출구,37.58066242,127.0872974
사가정시장,37.5806428,127.0894314
사가정시장,37.58044017,127.089301
용마산교차로,37.58063593,127.0925023
중화2동주민센터,37.60163525,127.0767626
중화2동주민센터,37.60141304,127.077011
중화역3번출구,37.6017066,127.0787353
중화역3번출구,37.60145047,127.0789975
중화역2번출구.중화1동주민센터,37.60169442,127.080683
중화역2번출구.중화1동주민센터,37.601522,127.080945
중흥초등학교,37.60178942,127.0827319
중흥초등학교,37.60168334,127.0830923
이화연립.경동제일교회앞,37.60235189,127.0849966
이화연립.경동제일교회앞,37.60229443,127.0853154
쌍용아파트.신내테크노타운앞,37.60328775,127.0879638
쌍용아파트.신내테크노타운앞,37.60311558,127.0880531
엘지아파트앞,37.60410238,127.0898625
엘지아파트앞,37.60394938,127.090002
신현중학교,37.60531017,127.0917486
신현중학교,37.60479174,127.0914212
중랑구청,37.60664397,127.0941823
중랑구청,37.60620561,127.0936349
동성프라자앞,37.60777153,127.0971854
동성프라자앞,37.60770719,127.0976237
성원아파트.경남아너스빌앞,37.60395684,127.0954657
성원아파트.경남아너스빌앞,37.60345008,127.0958887
중랑구청사거리,37.60562052,127.0952115
중랑구청사거리,37.60605737,127.0953791
신내동성3차아파트,37.60764321,127.0952481
신내동성1.2차아파트,37.60975261,127.0960572
신내10단지아파트,37.60914701,127.095563
신내9단지아파트,37.61056948,127.0959907
신내8단지아파트.서울의료원,37.61311489,127.0961797
신내9단지아파트.서울의료원,37.61262614,127.096622
신내7단지아파트.홈플러스,37.61525321,127.0938875
신내7단지아파트.홈플러스,37.61552359,127.0937064
봉화초등학교,37.61376091,127.0917244
봉화초등학교,37.6138773,127.0915286
신내6단지아파트.옹기테마공원,37.61389708,127.0904185
신내6단지,37.61620986,127.0917761
신내6단지아파트.옹기테마공원,37.61398122,127.0900829
신내우체국.5단지두산대림아파트,37.6165664,127.0900173
신내우체국.5단지두산대림아파트,37.61663487,127.0897718
중랑구립정보도서관.구민체육센터,37.61560976,127.0870834
중랑구립정보도서관.구민체육센터,37.6157123,127.0871347
신내4단지아파트,37.61659277,127.086081
신내5단지아파트,37.61652713,127.0862463
화랑대역6번출구,37.61964031,127.0858733
화랑대역5번출구,37.61985182,127.086185
봉화산역2번출구,37.61670431,127.0931755
봉화산역3번출구,37.61645874,127.0929081
중랑경찰서후문,37.61987663,127.1055544
새우개마을,37.61824411,127.1033559
신내능마을,37.61436191,127.1016593
신내능마을,37.61455944,127.1014319
신내교회.신내데시앙아파트,37.61054059,127.1013329
신내교회.신내데시앙아파트,37.61053825,127.1010153
신내초등학교,37.6061556,127.10075
신내새한아파트앞,37.60583816,127.1010485
능산지하차도,37.60094741,127.1006376
능산지하차도,37.60108192,127.100349
상봉터미널,37.59646615,127.0931425
상봉터미널,37.59622669,127.0928591
망우3동주민센터.혜원여중고후문,37.59216765,127.0935437
망우3동주민센터.혜원여중고후문,37.59246525,127.0932383
동원시장,37.59045815,127.0937069
동원시장,37.59039979,127.0934407
면목본동파출소,37.58867095,127.0941327
면목본동파출소,37.58717592,127.0942916
중화2동체육공원,37.60036051,127.073873
중화빗물펌프장,37.59833435,127.0720151
중랑으뜸새마을금고본점,37.595615,127.072125
중랑으뜸새마을금고본점,37.59553214,127.0723481
중랑세무서,37.59381705,127.0724587
중랑세무서,37.59388448,127.0726966
아남리치카운티아파트,37.5904056,127.0853818
망우동고개,37.60128299,127.1083598
망우금호어울림아파트,37.602022,127.1080533
망우동금호어울림아파트,37.60236274,127.1080906
경남아파트.서울특별시북부병원,37.60382609,127.1071131
서울특별시북부병원,37.60409659,127.1071826
양원역입구,37.60553989,127.1061947
양원역입구,37.60563981,127.1063013
양원리.LH서울양원1단지,37.60952784,127.1065902
양원리.신내역 힐데스하임 아파트,37.60963618,127.1065048
신내차량사업소입구.동서울교회,37.61175222,127.1052682
신내차량사업소입구.동서울교회,37.61158521,127.1052575
중랑공영차고지,37.61364523,127.1020231
면목아남아파트,37.5903178,127.0850893
중랑소방서,37.61487459,127.0952203
세방아파트입구,37.61510925,127.0846193
원묵고등학교,37.61560103,127.0855859
먹골파출소.신안아파트입구,37.61455901,127.0823393
먹골파출소.신안아파트입구,37.61441336,127.0812405
신안2차아파트,37.61479742,127.078895
신안2차아파트입구,37.61441191,127.0800625
중랑소방서,37.61468221,127.0952174
송곡여고양원역,37.60572863,127.1058005
송곡여고양원역,37.605473,127.1056
엘림재가방문요양센터,37.60468533,127.103524
엘림재가방문요양센터,37.604392,127.103255
이화미디어고.중랑숲어린이도서관,37.6032313,127.1021142
이화미디어고.중랑숲어린이도서관,37.60311939,127.1023247
금란교회,37.60129236,127.1019921
금란교회,37.60118,127.10215
망우사거리,37.60053784,127.1001455
망우사거리,37.60037512,127.0999213
신내지하차도,37.59992018,127.0974108
신내지하차도,37.59976155,127.0974548
신내6단지아파트,37.61641039,127.0917056
브라운스톤태릉아파트,37.61827507,127.0830768
브라운스톤태릉아파트,37.61817604,127.0829521
묵동교,37.618035,127.079282
묵동교,37.6180005,127.0794582
동양쇼핑,37.61544016,127.0783873
우리은행,37.61576658,127.0767891
목동교입구.로프트원오피스텔,37.61558452,127.0768501
한국아파트,37.61493216,127.0732418
동구햇살아파트,37.6134823,127.0740059
묵동롯데시네마,37.61484754,127.075272
묵동롯데시네마,37.61502984,127.0755072
브라운캐슬,37.6135896,127.0753177
브라운캐슬,37.61361918,127.0755737
먹골역입구,37.61146399,127.0758009
먹골역입구,37.61149095,127.0759057
묵2동주민센터,37.60989469,127.0760355
묵2동주민센터,37.60990953,127.0761957
금보당금은방,37.60818849,127.0764233
금보당금은방,37.60792632,127.0766496
신묵초등학교입구,37.60673546,127.0767077
신묵초등학교,37.60673991,127.0767983
제일시장,37.60496964,127.076992
제일프라자,37.60499627,127.077142
신동신약국,37.60353674,127.0772499
신동신약국,37.60346891,127.0774178
중화역입구대원사약국,37.60125308,127.0777108
중화역입구,37.60190097,127.0777475
태릉시장입구,37.59947863,127.0780328
태릉프라자약국농협,37.59833569,127.0771464
태릉시장입구굴다리,37.59667652,127.0757519
우남푸르미아아파트,37.60724352,127.0992086
우남푸르미아아파트,37.60698499,127.0992198
신내초등학교,37.60519502,127.0977025
신내초등학교,37.60537728,127.0979377
경남아파트,37.6028373,127.096952
대명프라자,37.60246338,127.0970064
건영아파트,37.60234531,127.0959547
상봉1동주민센터,37.60043785,127.087649
상봉1동주민센터,37.60066513,127.0873673
신내쌍용아파트,37.60153821,127.0874691
신내쌍용아파트,37.60223451,127.087175
면목두산아파트2.3단지,37.57981406,127.0826783
망우역,37.59862979,127.092981
중랑공영차고지.신내역,37.61353239,127.1027961
서울특별시북부병원,37.605022,127.108843
양원역,37.60634435,127.107418
성은교회앞,37.59717217,127.0719816
해모로아파트앞,37.60193037,127.1113412
먹골역5번출구,37.60893655,127.0778547
먹골역4번출구,37.60936435,127.0781825
중화2동체육공원,37.60036268,127.073695
태릉고등학교앞,37.61843759,127.085377
태릉고등학교.원묵초등학교,37.61829,127.087245
태릉고등학교.원묵초등학교,37.61803874,127.0873412
서울의료원후문,37.61377266,127.0974334
서울의료원후문,37.613665,127.098397
신내데시앙아파트후문,37.61316281,127.0994458
신내데시앙아파트후문,37.61307545,127.1002632
중화중학교삼거리,37.58644917,127.0948851
새우개마을입구,37.61424373,127.09977
신내역프라디움더테라스후문,37.61267309,127.1018666
용마산빌라,37.57131213,127.0841214
신내역4번출구,37.61247922,127.1033382
능말입구,37.61384666,127.1056704
망우역사문화공원,37.60154824,127.1152136
망우리역사문화공원,37.60184609,127.1153104
신내SKV1센터,37.61446129,127.1132712
능말입구,37.61378031,127.1054798
중랑경찰서후문,37.61968904,127.1048419
당너머,37.612606,127.109738
당너머,37.612494,127.109838
신내데시앙포레아파트220동앞,37.61540376,127.1128016
신내데시앙포레아파트220동앞,37.61598638,127.1127525
신내데시앙포레아파트정문앞,37.61656428,127.110942
새솔초등학교입구,37.6172677,127.109803
새솔초등학교,37.61743629,127.1083861
중랑경찰서정문.우디안101동앞,37.61777105,127.1056205
중랑경찰서정문.우디안101동앞,37.61768865,127.1053546
신내우디안아파트107동앞,37.6156282,127.1054535
신내우디안아파트107동앞,37.615298,127.1058995
신내10단지아파트,37.61038669,127.0952912
중랑공영차고지삼거리,37.6129736,127.1046668
우디안아파트114동앞,37.61886359,127.1074162
우디안아파트114동앞,37.61908457,127.1071503
늘푸른근린공원,37.58310843,127.0796406
늘푸른근린공원,37.58304851,127.0799299
브라운캐슬B동,37.61364714,127.0749989
진로아파트앞.종점,37.58761306,127.1019876
중화동종점,37.60006038,127.0825318
진주빌라.바다약국,37.58827021,127.1000297
정신교회,37.59979444,127.0813967
마을금고,37.59967885,127.0804464
공판장,37.58862902,127.0991229
수협,37.59955342,127.0793874
새마을금고,37.58916643,127.097656
태릉시장,37.59977225,127.0782426
서일대정문,37.58830503,127.0960783
서울동부새마을금고본점,37.58779305,127.0944316
서일대정문,37.58781395,127.0961201
면목역,37.58831332,127.0869543
중랑초교정문.면목2동치안센터,37.5896743,127.076024
한신아파트상가,37.58842145,127.0765526
IBK기업은행면목동지점,37.58765506,127.0850097
한신아파트후문,37.58735639,127.0765028
마을금고,37.59950498,127.0803975
정신교회,37.59965553,127.0816027
중화동종점,37.59993325,127.0826438
지하철7호선면목역,37.588388,127.0883234
면목지구대,37.58781584,127.0941044
새마을금고,37.58909458,127.0973219
공판장,37.58849032,127.0990423
진주빌라.바다약국,37.588189,127.099993
진로아파트앞.종점,37.58754774,127.1019847
수협,37.59938308,127.0794314
중랑공영차고지.신내역,37.613209,127.103628
중랑공영차고지.종점,37.613322,127.104468
사가정역3번출구,37.58073582,127.0870023
망우역,37.59864738,127.0925152
길음2동주민센터,37.60690619,127.0282093
길음2동주민센터,37.60611073,127.0274688
길음뉴타운,37.60370804,127.02428
길음뉴타운,37.6031113,127.0234418
미아리고개.미아리예술극장,37.5988113,127.0217091
미아리고개.미아리예술극장,37.597921,127.0218209
돈암사거리.성신여대입구,37.59374328,127.0181314
돈암사거리.성신여대입구,37.59325096,127.0176838
삼선교.한성대학교,37.58992275,127.0093609
삼선교.한성대학교.조소앙활동터,37.58932592,127.0082314
숭곡초교입구,37.60985768,127.0320882
창문여고,37.61185059,127.03582
동방고개,37.61370757,127.0382739
장위동그린빌아파트,37.61785258,127.0431131
북서울꿈의숲,37.62031711,127.0453451
장월초등학교,37.62356049,127.0486035
국민대앞,37.61067955,126.9940273
국민대앞,37.61108949,126.9940766
국민대학교앞,37.61080796,126.9946486
청덕초등학교,37.60867048,126.9990826
청덕초교,37.60863,127.00006
북악중학교,37.607386,127.002908
고려대사범대학부속고등학교,37.607888,127.002378
봉국사,37.605854,127.007624
봉국사,37.606138,127.007657
정릉2동주민센터,37.604593,127.011258
정릉2동주민센터,37.60498089,127.011199
숭덕초교,37.60335836,127.0146827
숭덕초교,37.60369802,127.0151143
정릉길음시장,37.60221556,127.0193251
정릉길음시장.길음뉴타운9단지,37.60256916,127.0195998
길음역2번출구.돈암삼성아파트,37.60187443,127.0245753
길음역3번출구B,37.60204131,127.0237699
돈암1동주민센터,37.60367154,127.0264232
돈암1동주민센터,37.60451168,127.0265679
종암사거리,37.603607,127.031172
KT월곡지사,37.6024464,127.0343782
KT월곡지사,37.60302926,127.0347002
종암SK아파트,37.60204672,127.037614
성북구보건소,37.60258906,127.0391629
월곡역,37.60162873,127.0414527
월곡역,37.60306999,127.0423481
동덕여대앞,37.60300278,127.0428339
상월곡역.한국과학기술연구원,37.60558826,127.0472776
상월곡역.한국과학기술연구원,37.605489,127.046447
월곡중학교,37.606895,127.049787
월곡중학교,37.60696636,127.049236
새석관시장,37.608343,127.052529
새석관시장,37.60844725,127.0521052
돌곶이역5번출구,37.61145131,127.0584865
돌곶이역1번출구,37.61058612,127.0562085
장위동동원베네스트.온누리병원,37.612043,127.058969
석관동주민센터,37.6133957,127.0619142
석관동주민센터,37.61344125,127.0614334
석계역굴다리앞,37.61433148,127.0657966
석계역4번출구,37.61510571,127.0671119
성가복지병원,37.60588272,127.0311379
성가복지병원,37.60592276,127.0315287
종암경찰서,37.60143263,127.0330444
종암경찰서,37.60110637,127.033684
종암동주민센터,37.59941526,127.0341075
종암동주민센터,37.59837375,127.0349567
숭례초교,37.59480527,127.0356812
숭례초등학교,37.59439692,127.0361702
고대앞,37.58856369,127.0348108
우신향병원,37.58513594,127.0316105
안암오거리,37.58248635,127.0290649
대광초교,37.57970665,127.0250277
정릉북한산국립공원입구,37.61772092,126.9992949
정릉산장아파트,37.616713,127.0033452
정릉대우아파트,37.616708,127.00386
정릉4동주민센터.경국사,37.6135244,127.006337
정릉4동주민센터.경국사,37.6133622,127.0067135
성북청수도서관.정릉4동성당,37.61156967,127.0084194
성북청수도서관.정릉4동성당,37.61089558,127.0090747
정릉시장입구,37.60846533,127.0098213
정릉시장입구,37.60803278,127.0101519
정릉우체국앞,37.6051645,127.0114121
정릉우체국앞,37.60539257,127.0115259
미아초교,37.61153187,127.022039
미아초교,37.61088662,127.0224658
길음동동부아파트,37.60728287,127.0235309
길음동동부아파트,37.60802487,127.0234547
삼선동주민센터,37.59061071,127.0143473
삼선동주민센터,37.59069177,127.0147154
성북구청.성북경찰서,37.58815138,127.0174307
성북구청.성북경찰서,37.58860541,127.0172299
보문역2번출구,37.58585142,127.0189209
보문역6번출구,37.5848759,127.0197707
보문동성당,37.58239632,127.0207962
보문동성당,37.58239897,127.0211155
보문동주민센터,37.5804515,127.0218635
보문동주민센터,37.58004809,127.0223781
월계2교.참누리아파트,37.62321836,127.0503746
월계2교,37.623825,127.050133
광운초교앞,37.61995296,127.052958
광운초교,37.62028579,127.053113
성북청소년센터,37.616488,127.056887
성북청소년센터,37.616156,127.0575142
장위자이레디언트아파트,37.6141178,127.0592242
장위자이레디언트아파트,37.61397337,127.0597361
장위사거리,37.61158926,127.0618334
장위사거리,37.61192533,127.0618299
석관중고등학교앞,37.60926115,127.0640252
석관고등학교,37.60943547,127.0643618
석관동코오롱아파트,37.60658528,127.0661262
석관동코오롱아파트,37.60669897,127.0663652
북서울꿈의숲,37.61924623,127.0451013
북서울꿈의숲,37.61911312,127.0456591
장곡초교앞,37.61765946,127.0477168
장곡초교앞,37.61770654,127.0479422
하나은행장위동지점,37.61621078,127.050021
하나은행장위동지점,37.61643,127.050048
장위동원천주유소,37.6146909,127.0525711
장위동원천주유소,37.61463079,127.0529741
돌곶이역2번출구,37.61209215,127.0555323
돌곶이역7번출구,37.61020459,127.0575579
돌곶이역3번출구,37.611744,127.056203
석관시장,37.60868974,127.0590704
석관시장,37.60900239,127.05906
석관동새마을금고,37.60745897,127.0603974
석관동새마을금고,37.60727176,127.0609376
한국예술종합학교,37.60564716,127.0618293
한국예술종합학교,37.60576191,127.0620209
돈암힐스테이트.코오롱하늘채,37.59843701,127.0142965
꿈의숲아이파크아파트,37.61801607,127.0513841
꿈의숲아이파크아파트,37.61801396,127.0510443
장곡초교사거리,37.617145,127.050007
장곡초교사거리,37.61727339,127.0499054
서울다원학교.한용운활동터,37.59450438,126.9918133
동방문화대학원대학교,37.59449545,126.9931664
동방문화대학원대학교,37.59478401,126.9937265
성북구립미술관.쌍다리앞,37.59359412,126.9958338
성북구립미술관.쌍다리앞,37.5937446,126.9959436
성북초교.성북선잠박물관,37.59306307,126.9987771
성북초교.성북선잠박물관,37.59308545,126.9978032
홍익대부속중고등학교입구,37.59321753,127.0006477
홍익대부속중고등학교입구,37.59327249,127.001531
경신중고입구,37.59178657,127.0028344
경신중고입구,37.59240983,127.0026666
성북동주민센터.서울동구고,37.59074669,127.0036474
성북동주민센터.서울동구고,37.59093892,127.0038752
한성대입구역5번출구.삼선교,37.588812,127.005502
한성대입구역6번출구.삼선교,37.58909407,127.0056131
서울다원학교.한용운활동터,37.59473862,126.9916547
장위래미안아파트,37.61889405,127.0524721
신종월교,37.5973108,127.0412493
창문여고,37.61178026,127.0356906
장위래미안아파트,37.61885342,127.0526589
남대문중학교,37.61805562,127.0546975
남대문중학교,37.61776668,127.0553788
길음시장,37.6030091,127.0235824
길음시장,37.60314977,127.0230921
길음역10번출구,37.60468301,127.0259508
길음역9번출구,37.60508777,127.0259217
미아사거리,37.61016767,127.0300444
서경로꿈마루도서관앞,37.61150524,127.0133874
길원초등학교입구,37.61043824,127.0143749
길원초등학교입구,37.610337,127.014672
길음뉴타운11단지롯데캐슬,37.60883392,127.0153629
길음뉴타운11단지롯데캐슬,37.608783,127.015477
정릉동아.길음뉴타운데시앙아파트,37.60629227,127.0149529
길음뉴타운데시앙.정릉동아아파트,37.60641,127.015123
숭덕초교,37.6038077,127.0145783
성북생태체험관,37.62022323,127.0064961
정릉초교,37.619058,127.00634
정릉동풍림상가앞,37.6167005,127.0077086
정릉동풍림상가앞,37.61676399,127.0081893
정릉동풍림아파트.청소년문화의집,37.61647724,127.0086762
정릉입구.정릉역,37.60242575,127.0135091
정릉입구.정릉역,37.60287635,127.0135073
아리랑고개.아리랑시네미디어센터,37.60063178,127.0137784
아리랑고개.아리랑시네미디어센터,37.60046617,127.0137362
돈암2동주민센터입구.흥천사,37.59672013,127.015117
돈암2동주민센터입구.흥천사,37.59619975,127.0156038
성신여대입구역5번출구,37.59373997,127.0161355
성신여대입구역6번출구,37.59374669,127.0164185
한국과학기술연구원입구,37.603913,127.044818
대농빌라앞,37.601778,127.043291
월곡샹그레빌아파트,37.59547762,127.0408149
월곡샹그레빌아파트,37.59540082,127.0408916
장위동고개,37.6142455,127.0406506
장위동고개,37.61437802,127.0409176
장위1동주민센터,37.61386179,127.0427869
장위1동주민센터,37.61399409,127.0434643
장위1동치안센터,37.613833,127.045172
장위1동치안센터,37.61397506,127.0461175
청소년문화누림센터,37.61359121,127.0484391
청소년문화누림센터,37.6138829,127.0487689
월곡1동주민센터,37.61082986,127.0352258
월곡1동주민센터,37.6103304,127.0356202
밤나무골시장,37.60945334,127.0356802
월곡삼성래미안아파트,37.609399,127.035937
월곡동두산아파트,37.60661914,127.0365918
월곡동두산아파트,37.60679973,127.0367047
생명의전화,37.604518,127.037215
생명의전화,37.60417724,127.0375355
장곡초교,37.61620243,127.0485302
장곡초교,37.61611957,127.0487985
보문역5번출구,37.58546373,127.0202536
보문역4번출구,37.58565118,127.0200804
안암동주민센터,37.58604643,127.0219386
안암동주민센터,37.58626802,127.022369
고려대이공대.고대병원,37.58617438,127.0259868
고려대이공대.고대병원,37.58643344,127.0258793
안암역3번출구,37.58622925,127.0305239
안암역2번출구,37.58636448,127.030276
안암오거리,37.58329644,127.0295931
개운사입구,37.58583034,127.0294582
성신여대입구역3번출구.돈암시장,37.591444,127.016715
성신여대입구역2번출구.돈암시장,37.5917149,127.0167719
성북구청,37.589376,127.01817
성북구청,37.58993356,127.0175711
보문2교,37.58911963,127.019435
보문2교,37.58904935,127.019146
성신여대후문,37.58904934,127.0220957
성신여대후문,37.58913493,127.0221071
용문중고교,37.58769433,127.0229775
용문중고교,37.58735639,127.0231483
안암초교,37.58692021,127.0233962
안암초교,37.58710519,127.023434
돈암초교입구,37.59107576,127.012138
정릉3동주민센터앞,37.60844741,127.0044112
정릉3동주민센터앞,37.608556,127.0047218
삼덕단지.성북구최만린미술관,37.61038674,127.0050597
삼덕단지.성북구최만린미술관,37.610417,127.005238
솔샘사거리,37.61277879,127.0069542
솔샘사거리,37.61266998,127.0072777
보문역3번출구,37.585933,127.019202
성북우체국.현대백화점,37.6078214,127.0293808
정릉동풍림아파트,37.61648398,127.0088885
현대백화점,37.6082685,127.0292317
돈암동일신건영휴먼빌아파트,37.601461,127.013386
석계역5번출구,37.61389253,127.0653703
석계역,37.61359876,127.0654623
월곡2SH빌아파트,37.59751093,127.0422176
석관고등학교후문,37.61069925,127.0664989
길음역3번출구A,37.60220788,127.0243192
청소년문화의집.정릉e편한세상,37.6151911,127.0089069
상진운수종점,37.61119774,127.0652478
상진운수종점,37.61126743,127.0656288
대진여객차고지,37.617689,127.000797
정릉북한산국립공원입구,37.61785832,126.9993487
풍림아파트삼거리,37.617339,127.007432
성북생태체험관,37.62015341,127.0064961
정릉초교,37.618938,127.006424
파크빌라앞,37.59822561,127.0059082
골드하우스,37.59848696,127.004555
월곡중학교,37.60623486,127.0478487
508단지삼거리,37.59933309,127.0055357
산장빌라,37.59901574,127.0074088
산장빌라,37.59877612,127.0073998
성북참노인전문병원,37.597501,127.005612
교수단지,37.59966698,127.0092829
우방아파트,37.6002114,127.0094555
일신건영아파트.꿈에그린아파트,37.60149142,127.012109
일신건영아파트.꿈에그린아파트,37.60145104,127.012227
돈암힐스테이트.코오롱하늘채,37.59883305,127.014404
돈암동일신건영휴먼빌아파트,37.60164375,127.0136261
구민회관입구,37.59670335,127.0064557
508단지입구,37.59917446,127.0063862
스카이힐스,37.59948326,127.0036633
508단지삼거리,37.59922586,127.0056343
대일외고서경대정문,37.612945,127.013145
서경대본관,37.61546,127.011423
서경대본관,37.615626,127.011687
길음뉴타운8단지,37.60757,127.015877
길음뉴타운8단지,37.60740681,127.015704
서경로꿈마루도서관앞,37.611633,127.013476
국민커뮤니티센터,37.61228265,127.0044097
정릉연립,37.61221355,127.0043718
국민대후문,37.61119731,126.9994533
국민대후문,37.61117298,126.9998641
고려대사범대학부속고등학교.후문,37.60950598,126.9992951
고려대사범대학부속고등학교.후문,37.60946143,126.9995107
월곡래미안루나밸리,37.59965566,127.04116
길음뉴타운10단지.라온유아파트,37.60298754,127.0181336
숭곡초교후문,37.60927755,127.0328338
월곡아남아파트,37.6064774,127.0345111
월곡동신아파트,37.6045306,127.0360245
돌곶이역8번출구,37.610303,127.056327
한성대입구역,37.58936299,127.0047237
장위동입구,37.61373132,127.0390305
북한산보국문역2번출구,37.6122939,127.0079858
북한산보국문역1번출구,37.61208355,127.0083291
일신초교.래미안라센트아파트,37.59824197,127.0394368
서울사대부설중학교,37.59614341,127.0383641
서울사대부설고등학교,37.59364737,127.0371653
일신휴먼빌.우정아파트,37.60043941,127.0112534
고려아파트,37.59856235,127.0272458
장월초교.참누리아파트,37.6234017,127.048262
동방주택,37.61658542,127.0437264
장위중학교,37.61190904,127.0405011
신안APT.길음초등학교,37.61422433,127.0164202
정릉4동종점,37.61294369,127.0101775
산림초소,37.61391999,126.9979441
정릉2동주민센터,37.60460856,127.0110779
성신여대입구역3번출구,37.59229187,127.0164517
삼선푸르지오APT앞,37.58515834,127.0135777
한성대정문,37.58256252,127.0112286
한신113동앞,37.59434268,127.0085998
낙산삼거리,37.5802666,127.0105671
돈암2동주민센터,37.59759119,127.0108661
종암중학교,37.59328447,127.0348753
종암교통정보센터,37.59402618,127.035903
고려슈퍼,37.59864062,127.0277679
슈퍼앞,37.61580872,127.0422166
월곡청소년센터.오동숲속도서관,37.61101519,127.0404315
푸르지오211동,37.612893,127.017015
KEB하나은행.오렌지마트,37.6113038,127.0091703
중앙하이츠정문,37.60269737,127.010978
한양슈퍼앞,37.58346812,127.0111699
구민회관201동앞,37.59558793,127.0092873
돈암지구대.현대아파트,37.59697889,127.0127098
선경아파트,37.59437491,127.0344613
세븐마트,37.59254985,127.0356654
죽림정사,37.59953144,127.0292269
나약국,37.61433447,127.0413542
동아아파트,37.60815435,127.0474094
월곡인조잔디구장,37.60866188,127.0394709
푸르지오정문.e편한세상후문,37.61196514,127.0176159
넓은마당,37.61460573,126.9997044
중앙하이츠후문,37.60353447,127.0093598
성신여대정문앞,37.59076583,127.0197375
한성대입구3거리,37.586412,127.010945
(구)법화사,37.58474164,127.0110898
이수아파트.한신휴아파트입구,37.5966165,127.0141174
극동아파트정문,37.5954238,127.034369
고려대법과대학.한국어교육관입구,37.59135577,127.0330195
래미안세레니티,37.59904844,127.0293309
장위1동주민센터,37.61381835,127.0432921
이지마트,37.60978611,127.0476777
월곡1동밤골경로당,37.60741717,127.0403854
새생명교회,37.61103192,127.0182401
도광사,37.61540949,127.0014669
정수초교,37.60437243,127.0088361
성신여대평생교육원,37.58927537,127.0200666
성신여대입구역5번출구,37.59350747,127.0162096
극동아파트후문,37.59602238,127.0334882
고려대안암학사,37.59125821,127.0305848
통일교회,37.59775706,127.0297868
장위1동치안센터,37.613804,127.0455235
GS25장위제일점,37.61085547,127.0482277
초림빌라,37.60746502,127.0410681
대림상가앞,37.61080237,127.0199286
현대아파트앞,37.60908319,127.0203179
산장아파트,37.61665995,127.0035141
그린빌라,37.60392813,127.0082027
삼선시장앞,37.58811073,127.0088742
종암아이파크2차정문,37.59689216,127.0326607
고려대아이스링크,37.59304125,127.0278066
그린마트,37.59798292,127.0310202
장위천주교앞,37.61261138,127.0489731
동덕여대후문,37.60665421,127.0408383
e편한세상정문,37.61111294,127.0216764
래미안821동앞,37.60639122,127.0217979
정수빌라,37.60343921,127.0078193
한성대입구역.성북천분수마루,37.58809735,127.0067692
삼선시장,37.58814495,127.0091097
동방고개,37.61375249,127.0383227
